ProductKey,Product_Name,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
233,Litware Home Theater System 5.1 Channel M512 Brown,Litware,Brown,5.55,12.26,203,Home Theater System,2,TV and Video
234,Litware Home Theater System 5.1 Channel M513 Brown,Litware,Brown,6.41,10.68,203,Home Theater System,2,TV and Video
235,Litware Home Theater System 7.1 Channel M710 Brown,Litware,Brown,6.48,14.22,203,Home Theater System,2,TV and Video
236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Brown,8,13.89,203,Home Theater System,2,TV and Video
237,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,7.06,12.98,203,Home Theater System,2,TV and Video
238,Litware Home Theater System 5.1 Channel M515 Brown,Litware,Brown,6.25,12.46,203,Home Theater System,2,TV and Video
239,Litware Home Theater System 5.1 Channel M516 Brown,Litware,Brown,8.06,10.99,203,Home Theater System,2,TV and Video
240,Contoso Home Theater System 2.1 Channel E1200 Black,Contoso,Black,5.33,14.12,203,Home Theater System,2,TV and Video
241,Contoso Home Theater System 2.1 Channel M1210 Black,Contoso,Black,5.86,14.89,203,Home Theater System,2,TV and Video
242,Contoso Home Theater System 7.1 Channel M1700 Black,Contoso,Black,7.58,12.56,203,Home Theater System,2,TV and Video
243,Contoso Home Theater System 4.1 Channel M1400 Black,Contoso,Black,9.48,14.67,203,Home Theater System,2,TV and Video
244,Contoso Home Theater System 5.1 Channel M1500 Black,Contoso,Black,6.62,13.78,203,Home Theater System,2,TV and Video
245,Contoso Home Theater System 5.1 Channel M1510 Black,Contoso,Black,7.91,14.73,203,Home Theater System,2,TV and Video
246,Contoso Home Theater System 4.1 Channel M1410 Black,Contoso,Black,8.49,11.81,203,Home Theater System,2,TV and Video
247,Contoso Home Theater System 5.1 Channel M1520 Black,Contoso,Black,9.44,14.32,203,Home Theater System,2,TV and Video
248,Contoso Home Theater System 5.1 Channel M1530 Black,Contoso,Black,9.25,13.25,203,Home Theater System,2,TV and Video
249,Contoso Home Theater System 2.1 Channel E1220 Black,Contoso,Black,6.17,10.87,203,Home Theater System,2,TV and Video
250,Contoso Home Theater System 5.1 Channel M1540 Black,Contoso,Black,9.52,13.88,203,Home Theater System,2,TV and Video
251,Contoso Home Theater System 4.1 Channel M1420 Black,Contoso,Black,7.04,13.73,203,Home Theater System,2,TV and Video
252,Contoso Home Theater System 2.1 Channel M1230 Black,Contoso,Black,7.25,13.43,203,Home Theater System,2,TV and Video
253,Contoso Home Theater System 2.1 Channel E1200 Silver,Contoso,Silver,7.61,14.25,203,Home Theater System,2,TV and Video
254,Contoso Home Theater System 2.1 Channel M1210 Silver,Contoso,Silver,7.59,10.09,203,Home Theater System,2,TV and Video
255,Contoso Home Theater System 7.1 Channel M1700 Silver,Contoso,Silver,7.89,11.32,203,Home Theater System,2,TV and Video
256,Contoso Home Theater System 4.1 Channel M1400 Silver,Contoso,Silver,5.49,11.88,203,Home Theater System,2,TV and Video
257,Contoso Home Theater System 5.1 Channel M1500 Silver,Contoso,Silver,6.37,12.1,203,Home Theater System,2,TV and Video
258,Contoso Home Theater System 5.1 Channel M1510 Silver,Contoso,Silver,6.25,11.72,203,Home Theater System,2,TV and Video
259,Contoso Home Theater System 4.1 Channel M1410 Silver,Contoso,Silver,7.47,14.67,203,Home Theater System,2,TV and Video
260,Contoso Home Theater System 5.1 Channel M1520 Silver,Contoso,Silver,6.19,11.74,203,Home Theater System,2,TV and Video
261,Contoso Home Theater System 5.1 Channel M1530 Silver,Contoso,Silver,8.69,12.85,203,Home Theater System,2,TV and Video
262,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,7.79,10.74,203,Home Theater System,2,TV and Video
263,Contoso Home Theater System 5.1 Channel M1540 Silver,Contoso,Silver,9.19,14,203,Home Theater System,2,TV and Video
264,Contoso Home Theater System 4.1 Channel M1420 Silver,Contoso,Silver,8.67,11.26,203,Home Theater System,2,TV and Video
265,Contoso Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,7.97,12.09,203,Home Theater System,2,TV and Video
266,Contoso Home Theater System 2.1 Channel E1200 White,Contoso,White,5.28,11.99,203,Home Theater System,2,TV and Video
267,Contoso Home Theater System 2.1 Channel M1210 White,Contoso,White,8.76,13.39,203,Home Theater System,2,TV and Video
268,Contoso Home Theater System 7.1 Channel M1700 White,Contoso,White,5.12,11.41,203,Home Theater System,2,TV and Video
269,Contoso Home Theater System 4.1 Channel M1400 White,Contoso,White,9.48,11.41,203,Home Theater System,2,TV and Video
270,Contoso Home Theater System 5.1 Channel M1500 White,Contoso,White,7.04,14.56,203,Home Theater System,2,TV and Video
271,Contoso Home Theater System 5.1 Channel M1510 White,Contoso,White,9.78,12.61,203,Home Theater System,2,TV and Video
272,Contoso Home Theater System 4.1 Channel M1410 White,Contoso,White,5.73,14.97,203,Home Theater System,2,TV and Video
273,Contoso Home Theater System 5.1 Channel M1520 White,Contoso,White,9.58,11.09,203,Home Theater System,2,TV and Video
274,Contoso Home Theater System 5.1 Channel M1530 White,Contoso,White,8.31,14.63,203,Home Theater System,2,TV and Video
275,Contoso Home Theater System 2.1 Channel E1220 White,Contoso,White,8.29,13.8,203,Home Theater System,2,TV and Video
276,Contoso Home Theater System 5.1 Channel M1540 White,Contoso,White,5.58,11.32,203,Home Theater System,2,TV and Video
277,Contoso Home Theater System 4.1 Channel M1420 White,Contoso,White,7.25,13.32,203,Home Theater System,2,TV and Video
278,Contoso Home Theater System 2.1 Channel M1230 White,Contoso,White,6.28,12.13,203,Home Theater System,2,TV and Video
279,Contoso Home Theater System 2.1 Channel E1200 Brown,Contoso,Brown,5.79,14.92,203,Home Theater System,2,TV and Video
280,Contoso Home Theater System 2.1 Channel M1210 Brown,Contoso,Brown,8.28,12.6,203,Home Theater System,2,TV and Video
281,Contoso Home Theater System 7.1 Channel M1700 Brown,Contoso,Brown,9.99,13.09,203,Home Theater System,2,TV and Video
282,Contoso Home Theater System 4.1 Channel M1400 Brown,Contoso,Brown,8.76,14.86,203,Home Theater System,2,TV and Video
283,Contoso Home Theater System 5.1 Channel M1500 Brown,Contoso,Brown,9.54,13.1,203,Home Theater System,2,TV and Video
284,Contoso Home Theater System 5.1 Channel M1510 Brown,Contoso,Brown,9.97,14.91,203,Home Theater System,2,TV and Video
285,Contoso Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,9.71,10.88,203,Home Theater System,2,TV and Video
286,Contoso Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,8.65,11.78,203,Home Theater System,2,TV and Video
287,Contoso Home Theater System 5.1 Channel M1530 Brown,Contoso,Brown,8.91,14.36,203,Home Theater System,2,TV and Video
288,Contoso Home Theater System 2.1 Channel E1220 Brown,Contoso,Brown,8.82,10.12,203,Home Theater System,2,TV and Video
289,Contoso Home Theater System 5.1 Channel M1540 Brown,Contoso,Brown,7.63,13.04,203,Home Theater System,2,TV and Video
290,Contoso Home Theater System 4.1 Channel M1420 Brown,Contoso,Brown,8.98,10.06,203,Home Theater System,2,TV and Video
291,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Brown,7.41,11.03,203,Home Theater System,2,TV and Video
292,SV Car Video LCD7W M7080 Black,Southridge Video,Black,8.68,11.77,205,Car Video,2,TV and Video
293,SV Car Video LCD7W M7081 Black,Southridge Video,Black,6.94,11.14,205,Car Video,2,TV and Video
294,SV Car Video TFT7 M7000 Black,Southridge Video,Black,7.13,13.14,205,Car Video,2,TV and Video
295,SV Car Video TFT6.2W E6280 Black,Southridge Video,Black,8.83,13.04,205,Car Video,2,TV and Video
296,SV Car Video TFT6.2W E6281 Black,Southridge Video,Black,7.27,11.18,205,Car Video,2,TV and Video
297,SV Car Video TFT6.2W E6282 Black,Southridge Video,Black,5.29,13.3,205,Car Video,2,TV and Video
298,SV Car Video TFT7 M7001 Black,Southridge Video,Black,7.87,13.85,205,Car Video,2,TV and Video
299,SV Car Video AM/FM E1000 Black,Southridge Video,Black,5.39,13.23,205,Car Video,2,TV and Video
300,SV Car Video AM/FM E1001 Black,Southridge Video,Black,6.11,11.01,205,Car Video,2,TV and Video
301,SV Car Video TFT7 M7002 Black,Southridge Video,Black,9.76,13.26,205,Car Video,2,TV and Video
302,SV Car Video LCD9.2W X9280 Black,Southridge Video,Black,5.18,10.78,205,Car Video,2,TV and Video
303,SV Car Video LCD9.2W X9281 Black,Southridge Video,Black,8.63,10.35,205,Car Video,2,TV and Video
304,SV Car Video LCD7W M7082 Black,Southridge Video,Black,5.63,12.67,205,Car Video,2,TV and Video
305,SV Car Video LCD7 M7001 Black,Southridge Video,Black,9.74,11.49,205,Car Video,2,TV and Video
306,SV Car Video LCD7 M7002 Black,Southridge Video,Black,6,14.56,205,Car Video,2,TV and Video
307,SV Car Video LCD7 M7003 Black,Southridge Video,Black,8.17,12.09,205,Car Video,2,TV and Video
308,SV Car Video LCD7W M7080 Silver,Southridge Video,Silver,9.77,12.47,205,Car Video,2,TV and Video
309,SV Car Video LCD7W M7081 Silver,Southridge Video,Silver,5.42,10.45,205,Car Video,2,TV and Video
310,SV Car Video TFT7 M7000 Silver,Southridge Video,Silver,6.45,12.16,205,Car Video,2,TV and Video
311,SV Car Video TFT6.2W E6280 Silver,Southridge Video,Silver,9.56,14.26,205,Car Video,2,TV and Video
312,SV Car Video TFT6.2W E6281 Silver,Southridge Video,Silver,7.22,12.28,205,Car Video,2,TV and Video
313,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Silver,9.35,14.24,205,Car Video,2,TV and Video
314,SV Car Video TFT7 M7001 Silver,Southridge Video,Silver,9.32,10.9,205,Car Video,2,TV and Video
315,SV Car Video AM/FM E1000 Silver,Southridge Video,Silver,9.89,10.7,205,Car Video,2,TV and Video
316,SV Car Video AM/FM E1001 Silver,Southridge Video,Silver,7.01,14.13,205,Car Video,2,TV and Video
317,SV Car Video TFT7 M7002 Silver,Southridge Video,Silver,8.05,14.36,205,Car Video,2,TV and Video
318,SV Car Video LCD9.2W X9280 Silver,Southridge Video,Silver,9.64,10.93,205,Car Video,2,TV and Video
319,SV Car Video LCD9.2W X9281 Silver,Southridge Video,Silver,8.89,10.38,205,Car Video,2,TV and Video
320,SV Car Video LCD7W M7082 Silver,Southridge Video,Silver,7.12,14.31,205,Car Video,2,TV and Video
321,SV Car Video LCD7 M7001 Silver,Southridge Video,Silver,5.01,10.68,205,Car Video,2,TV and Video
322,SV Car Video LCD7 M7002 Silver,Southridge Video,Silver,5.12,13.8,205,Car Video,2,TV and Video
323,SV Car Video LCD7 M7003 Silver,Southridge Video,Silver,8.45,12.04,205,Car Video,2,TV and Video
324,SV Car Video LCD7W M7080 Brown,Southridge Video,Brown,7,11.17,205,Car Video,2,TV and Video
325,SV Car Video LCD7W M7081 Brown,Southridge Video,Brown,5.57,11.53,205,Car Video,2,TV and Video
326,SV Car Video TFT7 M7000 Brown,Southridge Video,Brown,8.44,12.33,205,Car Video,2,TV and Video
327,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Brown,8.61,14.94,205,Car Video,2,TV and Video
328,SV Car Video TFT6.2W E6281 Brown,Southridge Video,Brown,6.75,11.15,205,Car Video,2,TV and Video
329,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Brown,6.28,14.72,205,Car Video,2,TV and Video
330,SV Car Video TFT7 M7001 Brown,Southridge Video,Brown,9.79,13.45,205,Car Video,2,TV and Video
331,SV Car Video AM/FM E1000 Brown,Southridge Video,Brown,7.67,13.42,205,Car Video,2,TV and Video
332,SV Car Video AM/FM E1001 Brown,Southridge Video,Brown,6.53,10.15,205,Car Video,2,TV and Video
333,SV Car Video TFT7 M7002 Brown,Southridge Video,Brown,6.17,11.76,205,Car Video,2,TV and Video
334,SV Car Video LCD9.2W X9280 Brown,Southridge Video,Brown,5.02,14.61,205,Car Video,2,TV and Video
335,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Brown,9.16,14.99,205,Car Video,2,TV and Video
336,SV Car Video LCD7W M7082 Brown,Southridge Video,Brown,6.11,10.26,205,Car Video,2,TV and Video
337,SV Car Video LCD7 M7001 Brown,Southridge Video,Brown,6.84,11.2,205,Car Video,2,TV and Video
338,Fabrikam Laptop19W M9800 Black,Fabrikam,Black,6.7,13.61,301,Laptops,3,Computers
339,Fabrikam Laptop17W M7080 Black,Fabrikam,Black,5.25,14.9,301,Laptops,3,Computers
340,Fabrikam Laptop17 M7000 Black,Fabrikam,Black,6.42,12.7,301,Laptops,3,Computers
341,Fabrikam Laptop16W M6080 Black,Fabrikam,Black,9.32,13.67,301,Laptops,3,Computers
342,Fabrikam Laptop16 M6000 Black,Fabrikam,Black,9.96,10.55,301,Laptops,3,Computers
343,Fabrikam Laptop19 M9000 Black,Fabrikam,Black,5.09,11.1,301,Laptops,3,Computers
344,Fabrikam Laptop12 M2000 White,Fabrikam,White,8.08,13.2,301,Laptops,3,Computers
345,Fabrikam Laptop15 M5000 White,Fabrikam,White,6.4,10.04,301,Laptops,3,Computers
346,Fabrikam Laptop15.4 M5400 White,Fabrikam,White,5.57,11.37,301,Laptops,3,Computers
347,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,6.61,14.47,301,Laptops,3,Computers
348,Fabrikam Laptop15.4W M5480 White,Fabrikam,White,6.17,12.7,301,Laptops,3,Computers
349,Fabrikam Laptop10.1 M0100 White,Fabrikam,White,9.5,12.93,301,Laptops,3,Computers
350,Fabrikam Laptop12W M2080 Silver,Fabrikam,Silver,5.35,13.31,301,Laptops,3,Computers
351,Fabrikam Laptop8.9W E0880 Silver,Fabrikam,Silver,8.1,13.36,301,Laptops,3,Computers
352,Fabrikam Laptop8.9 E0800 Silver,Fabrikam,Silver,8.97,13.88,301,Laptops,3,Computers
353,Fabrikam Laptop10.1 M0101 Silver,Fabrikam,Silver,9.9,11.02,301,Laptops,3,Computers
354,Fabrikam Laptop12 M2001 Silver,Fabrikam,Silver,9.43,14.31,301,Laptops,3,Computers
355,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Silver,9.89,10.62,301,Laptops,3,Computers
356,Fabrikam Laptop14.1W M4180 Red,Fabrikam,Red,5.72,12.2,301,Laptops,3,Computers
357,Fabrikam Laptop14.1 E4101 Red,Fabrikam,Red,7.54,11.64,301,Laptops,3,Computers
358,Fabrikam Laptop8.9 E8002 Red,Fabrikam,Red,8.27,10.18,301,Laptops,3,Computers
359,Fabrikam Laptop12 M2002 Red,Fabrikam,Red,7.64,12.16,301,Laptops,3,Computers
360,Fabrikam Laptop13.3 M3000 Red,Fabrikam,Red,5.79,12.26,301,Laptops,3,Computers
361,Fabrikam Laptop13.3W M3080 Red,Fabrikam,Red,7.05,14.87,301,Laptops,3,Computers
362,Adventure Works Laptop19 X1900 Black,Adventure Works,Black,7.2,10.13,301,Laptops,3,Computers
363,Adventure Works Laptop15 M1500 Black,Adventure Works,Black,6.51,12.57,301,Laptops,3,Computers
364,Adventure Works Laptop12 M1200 Black,Adventure Works,Black,5.49,14.06,301,Laptops,3,Computers
365,Adventure Works Laptop16 M1600 Black,Adventure Works,Black,5.55,14.39,301,Laptops,3,Computers
366,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Black,8.43,13.7,301,Laptops,3,Computers
367,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Black,8.34,13.25,301,Laptops,3,Computers
368,Adventure Works Laptop19W X1980 White,Adventure Works,White,6.48,12.84,301,Laptops,3,Computers
369,Adventure Works Laptop15 M1501 White,Adventure Works,White,8.46,13.02,301,Laptops,3,Computers
370,Adventure Works Laptop12 M1201 White,Adventure Works,White,6.92,12.05,301,Laptops,3,Computers
371,Adventure Works Laptop16 M1601 White,Adventure Works,White,5.97,12.74,301,Laptops,3,Computers
372,Adventure Works Laptop15.4W M1548 White,Adventure Works,White,8.61,10.08,301,Laptops,3,Computers
373,Adventure Works Laptop8.9 E0890 White,Adventure Works,White,6.97,14.07,301,Laptops,3,Computers
374,Adventure Works Laptop19W X1980 Silver,Adventure Works,Silver,8.12,11.03,301,Laptops,3,Computers
375,Adventure Works Laptop15 M1501 Silver,Adventure Works,Silver,8.24,12.41,301,Laptops,3,Computers
376,Adventure Works Laptop12 M1201 Silver,Adventure Works,Silver,6.32,10.67,301,Laptops,3,Computers
377,Adventure Works Laptop16 M1601 Silver,Adventure Works,Silver,9.44,14.33,301,Laptops,3,Computers
378,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,Silver,7.98,12.09,301,Laptops,3,Computers
379,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Silver,5.06,11.05,301,Laptops,3,Computers
380,Adventure Works Laptop19W X1980 Red,Adventure Works,Red,8.18,10.24,301,Laptops,3,Computers
381,Adventure Works Laptop15 M1501 Red,Adventure Works,Red,6.93,11.43,301,Laptops,3,Computers
382,Adventure Works Laptop12 M1201 Red,Adventure Works,Red,8.11,10.81,301,Laptops,3,Computers
383,Adventure Works Laptop16 M1601 Red,Adventure Works,Red,8.25,10.94,301,Laptops,3,Computers
384,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Red,5.77,12.17,301,Laptops,3,Computers
385,Adventure Works Laptop8.9 E0890 Red,Adventure Works,Red,5.32,11.26,301,Laptops,3,Computers
386,Adventure Works Laptop19W X1980 Blue,Adventure Works,Blue,8.59,12.26,301,Laptops,3,Computers
387,Adventure Works Laptop15 M1501 Blue,Adventure Works,Blue,8.48,14.56,301,Laptops,3,Computers
388,Adventure Works Laptop12 M1201 Blue,Adventure Works,Blue,6.58,13.33,301,Laptops,3,Computers
389,Adventure Works Laptop16 M1601 Blue,Adventure Works,Blue,6.44,14.58,301,Laptops,3,Computers
390,WWI Laptop19W X0196 Black,Wide World Importers,Black,5.04,12.59,301,Laptops,3,Computers
391,WWI Laptop15 M0150 Black,Wide World Importers,Black,7.39,12.67,301,Laptops,3,Computers
392,WWI Laptop12 M0120 Black,Wide World Importers,Black,6.42,14.13,301,Laptops,3,Computers
393,WWI Laptop16 M0160 Black,Wide World Importers,Black,6.56,14.49,301,Laptops,3,Computers
394,WWI Laptop15.4W M0156 Black,Wide World Importers,Black,6.45,10.67,301,Laptops,3,Computers
395,WWI Laptop8.9 E0089 Black,Wide World Importers,Black,5.4,10,301,Laptops,3,Computers
396,WWI Laptop19W X0196 White,Wide World Importers,White,5.56,14.23,301,Laptops,3,Computers
397,WWI Laptop15 M0150 White,Wide World Importers,White,6,14.62,301,Laptops,3,Computers
398,WWI Laptop12 M0120 White,Wide World Importers,White,6.97,10.55,301,Laptops,3,Computers
399,WWI Laptop16 M0160 White,Wide World Importers,White,8.29,10.41,301,Laptops,3,Computers
400,WWI Laptop15.4W M0156 White,Wide World Importers,White,6.01,12.9,301,Laptops,3,Computers
401,WWI Laptop8.9 E0089 White,Wide World Importers,White,9.1,12.26,301,Laptops,3,Computers
402,WWI Laptop19W X0196 Blue,Wide World Importers,Blue,5.89,11.67,301,Laptops,3,Computers
403,WWI Laptop15 M0150 Blue,Wide World Importers,Blue,7.31,11.58,301,Laptops,3,Computers
404,Proseware Laptop19 X910 Black,Proseware,Black,5.16,14.02,301,Laptops,3,Computers
405,Proseware Laptop15 M510 Black,Proseware,Black,7.43,13,301,Laptops,3,Computers
406,Proseware Laptop12 M210 Black,Proseware,Black,9.95,12.91,301,Laptops,3,Computers
407,Proseware Laptop16 M610 Black,Proseware,Black,7.51,11.8,301,Laptops,3,Computers
408,Proseware Laptop15.4W M518 Black,Proseware,Black,7.18,12.36,301,Laptops,3,Computers
409,Proseware Laptop8.9 E089 Black,Proseware,Black,7.3,10.11,301,Laptops,3,Computers
410,Proseware Laptop19W X910 White,Proseware,White,9.65,13.75,301,Laptops,3,Computers
411,Proseware Laptop15 M510 White,Proseware,White,5.54,12.94,301,Laptops,3,Computers
412,Proseware Laptop12 M210 White,Proseware,White,5.93,14.96,301,Laptops,3,Computers
413,Proseware Laptop16 M610 White,Proseware,White,5.66,13.75,301,Laptops,3,Computers
414,Proseware Laptop15.4W M518 White,Proseware,White,9.16,12.51,301,Laptops,3,Computers
415,Proseware Laptop8.9 E089 White,Proseware,White,8.86,13.82,301,Laptops,3,Computers
416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,5.31,14.9,303,Desktops,3,Computers
417,Adventure Works Desktop PC2.30 MD230 Silver,Adventure Works,Silver,5.47,11.49,303,Desktops,3,Computers
418,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Silver,7.94,12.87,303,Desktops,3,Computers
419,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Silver,8.47,12.24,303,Desktops,3,Computers
420,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Silver,5.7,13.77,303,Desktops,3,Computers
421,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works,Silver,6.19,10.32,303,Desktops,3,Computers
422,Adventure Works Desktop PC2.33 XD233 Black,Adventure Works,Black,6.71,12.52,303,Desktops,3,Computers
423,Adventure Works Desktop PC2.30 MD230 Black,Adventure Works,Black,7.19,13.29,303,Desktops,3,Computers
424,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,9.89,13.02,303,Desktops,3,Computers
425,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,Black,7.65,13.63,303,Desktops,3,Computers
